Date,Product,Region,Marketing_Spend,Discount,Holiday,Units_Sold,Doctor_Promotions,Online_Ads_Clicks,Competitor_Price,Shelf_Space,Temperature,Humidity
2024-01-02,RednessReliefQ,East,851,0.21928703526146100,0,363,42,556,10.98,1.112884673100490,19.85548295156160,58.50253233255200
2024-01-03,AntiAllergyZ,South,1044,0.1480892919841950,0,406,0,824,12.53,2.4244258202318900,24.016883077133800,64.05536891074920
2024-01-04,AntiAllergyZ,East,1412,0.057410398738698600,0,397,35,827,11.45,2.4289764500477100,15.033654746904100,71.58913047231850
2024-01-05,LubricantX,North,651,0.15705054692586200,0,426,25,325,13.57,1.0788727360600400,31.503280431053800,48.608825810655200
2024-01-06,AntiAllergyZ,South,1681,0.1909591199850590,0,382,28,230,14.98,1.4592501934889200,20.914435987628500,42.63715557429930
2024-01-07,AntiAllergyZ,East,1969,0.11783290650500700,0,421,20,687,9.74,2.4456883173200400,22.333271199884000,61.27294043243220
2024-01-08,RednessReliefQ,East,1152,0.07221266065633100,0,423,10,575,11.49,0.5097368153110070,30.293095263202900,42.48503082880380
2024-01-09,AntiAllergyZ,East,1457,0.1057135906411320,0,402,39,897,11.3,1.3253564967583000,16.926865214452300,70.66229177467010
2024-01-10,LubricantX,South,1262,0.2043177728935630,0,359,10,376,10.48,0.7009150993619370,19.052986879872800,68.76845790535150
2024-01-11,RednessReliefQ,South,1826,0.12024876645666600,0,393,35,255,9.79,1.5183159311252100,26.339856719125700,75.26850685861190
2024-01-12,RednessReliefQ,North,1123,0.21239629813714200,0,440,48,859,8.93,0.5493399090809740,27.601902075337400,65.58248392135840
2024-01-13,LubricantX,South,1155,0.11390429036149500,0,411,38,317,14.27,1.3137968627812600,24.641496024129200,42.68790283009500
2024-01-14,RednessReliefQ,South,949,0.08271100768276360,0,420,39,289,11.23,0.9413981495706700,24.80458443532050,50.12608501958470
2024-01-15,RednessReliefQ,East,1220,0.13716967190272200,0,406,34,516,11.73,1.5666167249174800,31.341889769472200,72.31727378250880
2024-01-16,LubricantX,South,1747,0.1404549024578280,0,404,33,774,14.46,2.4919872982014000,28.181592225303300,46.68529669254350
2024-01-17,RednessReliefQ,East,542,0.0532216437098674,0,372,46,791,13.55,2.1010722102535000,27.50584967263770,67.93921871259550
2024-01-18,LubricantX,East,763,0.07340901454126520,0,426,23,645,9.35,2.1912841832488400,28.878232463968700,71.21037323681910
2024-01-19,LubricantX,South,1526,0.08698520375456350,0,433,21,140,12.18,1.7705299747181600,23.49704862655690,53.20447191420970
2024-01-20,AntiAllergyZ,North,1791,0.07271746347573500,0,394,4,406,11.37,0.5831196965445170,35.8658283207151,52.89189893611630
2024-01-21,AntiAllergyZ,North,1095,0.11830521508427300,0,410,32,437,13.68,0.9135953520882880,13.462342408337600,62.312107248365900
2024-01-22,RednessReliefQ,South,1539,0.2429245711234040,0,408,35,413,13.21,2.35012911289411,32.289605120593900,74.45145331019050
2024-01-23,RednessReliefQ,North,1857,0.1518445076654160,0,424,46,174,12.99,1.2322262358575000,29.510537593715500,48.956248076539200
2024-01-24,LubricantX,East,1987,0.1755112047741290,0,406,19,378,10.71,0.7072734529615910,26.24144125775430,77.65032784169610
2024-01-25,RednessReliefQ,East,1582,0.12127729570460600,0,436,18,275,13.73,1.904810731732400,25.400144788010600,63.96474739280430
2024-01-26,LubricantX,South,1512,0.11469755232862900,0,420,34,995,8.84,1.0989154478685100,24.222233514314500,79.68505885409100
2024-01-27,LubricantX,North,676,0.05462935438300170,0,368,42,761,9.54,1.0377138258083400,30.517217939817000,43.584548959812900
2024-01-28,RednessReliefQ,North,562,0.15006673113520400,0,429,16,372,10.68,2.4959549111165200,24.800677630000600,45.062485460270400
2024-01-29,LubricantX,East,1457,0.14672180135033300,0,441,44,936,9.0,2.2162778500533100,21.360576302384600,73.0656721485393
2024-01-30,AntiAllergyZ,South,1502,0.0815661452362246,0,399,42,719,10.03,1.315875636735680,29.50991442660840,74.59023582415400
2024-01-31,RednessReliefQ,North,1060,0.20286480004134100,0,431,33,750,13.9,2.4605224156330000,32.92383117029930,57.81834753483740
2024-02-01,AntiAllergyZ,South,1830,0.1485348660622010,0,461,8,961,14.66,1.8002264468384300,15.364154384606200,68.5628470456934
2024-02-02,RednessReliefQ,North,1769,0.11779879403231500,0,427,25,882,10.48,1.9840449037595200,36.7854591538516,74.70229149782150
2024-02-03,LubricantX,East,1812,0.0793817818045854,1,449,1,958,10.22,0.5630260861644230,19.816343512351800,41.725111528753100
2024-02-04,RednessReliefQ,East,1454,0.1604321653942030,0,418,8,388,10.32,0.7432105186961140,20.198508617423200,62.95801691973030
2024-02-05,AntiAllergyZ,South,1855,0.20056340521776200,0,428,8,823,10.31,1.7661702529924800,18.775551402536900,74.13922666105960
2024-02-06,LubricantX,East,1349,0.10639987053699400,0,425,39,992,8.73,2.298047965298970,25.004245262323100,55.926197783391
2024-02-07,RednessReliefQ,North,1778,0.09375887031534450,0,422,16,371,14.52,1.7474874521751900,18.60140857515680,52.09534424449710
2024-02-08,RednessReliefQ,East,1103,0.1543869928129150,0,428,0,165,9.89,0.7680497886379840,19.20869968074560,71.8282674037935
2024-02-09,RednessReliefQ,South,1105,0.0810686605020034,0,399,24,582,11.23,0.7315200924926490,21.557249762081900,53.431463340113400
2024-02-10,AntiAllergyZ,South,1329,0.18332267731885700,0,426,42,347,8.56,2.188371791648160,25.692278375971700,40.126971927380100
2024-02-11,AntiAllergyZ,South,1986,0.17106872558884600,0,460,39,255,14.08,0.7786046774158290,26.174267994837600,78.38290350516260
2024-02-12,RednessReliefQ,North,1722,0.06741640991828570,0,415,41,146,13.25,1.5404639210080500,31.205986397050400,63.68492945404070
2024-02-13,LubricantX,North,1794,0.05730407587627480,0,413,24,553,14.65,0.5742266399246050,31.090743865974600,72.78071674840290
2024-02-14,LubricantX,North,1245,0.174057730517717,0,437,38,300,13.58,0.6613395347823550,30.123056570488000,73.01206249370860
2024-02-15,AntiAllergyZ,North,1057,0.10885875479774800,1,439,34,759,10.54,1.8446965352857300,23.691914144671400,42.65641681490930
2024-02-16,LubricantX,North,563,0.06728915063467970,0,445,2,223,10.11,1.8783628208550300,15.79409111001710,46.83440797545860
2024-02-17,AntiAllergyZ,East,1753,0.2018857409912970,0,436,49,100,13.04,1.1829388132168800,15.683428008480000,52.4448272303859
2024-02-18,RednessReliefQ,North,1441,0.11280880060352900,0,440,36,858,10.87,0.9312195304860900,30.088649380549100,52.82797140165290
2024-02-19,AntiAllergyZ,North,748,0.14191990992764500,0,433,43,954,12.18,2.127420541514620,29.21877235853690,66.35144470723650
2024-02-20,AntiAllergyZ,East,1769,0.09736258549075390,0,415,43,739,8.54,0.9342064589397810,21.916477687779800,64.92531683010740
2024-02-21,RednessReliefQ,North,1439,0.1754634156715930,0,440,29,290,8.9,1.5840541393327600,17.796318743512800,59.78359112039260
2024-02-22,LubricantX,South,656,0.1102976830708720,0,456,37,678,11.98,2.436417681725810,19.764244884154500,48.450549292350700
2024-02-23,AntiAllergyZ,North,1234,0.2436041922455260,0,453,33,615,12.18,0.7957048757247680,25.87347151099760,55.27933878761210
2024-02-24,AntiAllergyZ,North,1484,0.19058950972338100,0,408,11,541,13.38,2.3817525349894200,25.882804999274700,61.74375873860680
2024-02-25,RednessReliefQ,South,1611,0.07734445527469320,0,449,18,914,9.36,0.8657861061373370,30.212656365635,58.71941464415770
2024-02-26,LubricantX,South,1836,0.13333896793469300,0,427,36,905,11.84,1.6348864160464600,22.74822771396250,45.091701323803100
2024-02-27,AntiAllergyZ,South,1589,0.12708421994597600,0,473,43,242,9.76,1.2540154239174900,23.779819857491800,65.98041974007700
2024-02-28,RednessReliefQ,South,1161,0.15684942214407700,0,452,48,290,9.11,2.429857203003650,30.626606529832200,42.92207107242640
2024-02-29,AntiAllergyZ,North,1543,0.21838613489585100,0,465,16,632,11.17,1.0470840580038700,14.374525493061800,55.12778732324320
2024-03-01,RednessReliefQ,South,532,0.16668440303660000,1,448,9,326,9.56,1.2993160041715100,26.58726473458510,68.40117390700920
2024-03-02,LubricantX,South,1057,0.06231133551999990,0,447,48,412,9.94,2.465720235710840,23.328856106840300,40.80094138078830
2024-03-03,LubricantX,East,572,0.18108313936057100,0,478,46,728,10.56,1.5729407823769500,28.563798894768700,62.799312761812600
2024-03-04,LubricantX,South,1324,0.051653059589171700,1,469,11,401,10.19,1.505260231242510,27.56303301430670,53.38083896573190
2024-03-05,LubricantX,South,1866,0.20599209210807900,0,452,15,753,9.07,1.0155569764079800,21.518451778051700,40.35327373690940
2024-03-06,AntiAllergyZ,East,1656,0.18332721448224800,0,446,23,559,9.08,1.902727120620880,22.46332571760510,47.61533084243890
2024-03-07,AntiAllergyZ,East,1578,0.1117571316705170,0,417,18,500,9.76,0.5287459035555550,13.490122872261600,77.63784773082620
2024-03-08,LubricantX,North,560,0.10848836091790300,0,458,7,650,8.83,0.5990252594045870,28.7499574913091,60.84595622020360
2024-03-09,LubricantX,East,771,0.2096545993092610,0,449,30,492,12.57,1.6987171742716100,26.198869100323200,79.88908818516530
2024-03-10,LubricantX,North,745,0.20666733838492400,0,463,20,966,10.37,1.1833491476369100,31.992561777258600,60.99267001458970
2024-03-11,AntiAllergyZ,East,1699,0.120460470875352,0,470,16,863,10.32,2.406632744401920,23.002999819197300,61.757456491610700
2024-03-12,LubricantX,East,1127,0.10978954561595600,0,478,22,944,10.66,2.306381381445570,29.57167798824010,55.673720517314100
2024-03-13,LubricantX,North,1840,0.161964957776558,0,461,36,306,12.81,1.9274125173534100,19.650369772179300,52.401616749256600
2024-03-14,LubricantX,East,1204,0.05167313199682880,0,433,15,309,14.16,2.1362911622556000,11.476051010705200,50.06182212531780
2024-03-15,RednessReliefQ,North,1161,0.06653340759730850,0,412,5,214,13.43,1.8346636993353900,24.52743029816120,53.73682464522700
2024-03-16,LubricantX,East,1654,0.07523391802974740,0,439,7,836,13.23,0.7511642054203210,22.166591224734900,58.39404323601730
2024-03-17,RednessReliefQ,South,1625,0.08708236356543480,0,482,24,745,11.65,2.0310867393784100,19.7458928710764,47.6796780092316
2024-03-18,RednessReliefQ,East,809,0.15240362533509400,0,492,17,350,13.01,0.9203839374376930,29.490526967433100,48.99500367222780
2024-03-19,LubricantX,North,1815,0.24844838297222400,0,452,24,318,12.09,1.1468857102003900,31.041233367717800,50.86179074673760
2024-03-20,RednessReliefQ,East,994,0.18052268034947100,1,428,11,506,9.91,2.1384684242048400,25.527106396829300,57.97039567723360
2024-03-21,LubricantX,North,1884,0.062259758889844700,0,444,14,542,9.86,1.5730512167869000,24.087404651909200,66.11253467256970
2024-03-22,AntiAllergyZ,North,837,0.15511587481244800,0,480,25,702,10.43,2.2198814283668200,25.313541869512600,74.24584601145150
2024-03-23,AntiAllergyZ,South,1078,0.1493290424779010,0,446,40,453,14.42,0.9260706396865280,21.73536878049340,51.48527348748570
2024-03-24,AntiAllergyZ,South,509,0.0788335631636099,0,470,44,987,12.06,1.7155568772137700,27.812979742142000,47.34913361365750
2024-03-25,AntiAllergyZ,North,548,0.23405447376048200,0,462,25,657,13.27,0.6675819450965230,17.303140069192800,55.153898594022200
2024-03-26,RednessReliefQ,East,1122,0.1381530495350740,0,473,46,649,10.75,1.7861219870800600,19.634609357849000,75.77532305487420
2024-03-27,LubricantX,North,1844,0.24891182812194800,0,495,31,241,11.15,2.0250680755510700,21.04369424346600,40.39442913348560
2024-03-28,LubricantX,North,1230,0.13401445905043300,0,471,9,711,9.32,1.6698617879574400,27.706777154907600,67.11474464230980
2024-03-29,LubricantX,East,1294,0.17159154053672200,0,462,15,600,9.61,1.0324630029976200,23.487550714783800,59.08640185646330
2024-03-30,AntiAllergyZ,East,1470,0.07095250729028800,0,498,6,939,13.88,0.5626853377177330,31.801951973515400,46.4418485984272
2024-03-31,AntiAllergyZ,East,632,0.14084556476137400,0,467,16,801,12.3,0.7388977679285720,29.016548781892500,52.84086105097870
2024-04-01,LubricantX,East,582,0.09775317880079470,0,444,22,646,10.69,1.7446059581480500,20.99453412218830,48.998001755081400
2024-04-02,AntiAllergyZ,North,556,0.217112959714247,0,474,25,758,13.72,2.3688404336850300,28.1673289519931,75.11328671560490
2024-04-03,LubricantX,North,875,0.206783916973508,0,469,20,641,10.1,0.9130688079440130,22.958964859239900,59.274935357799600
2024-04-04,LubricantX,South,848,0.21483599992507200,0,454,21,945,14.84,1.9700522982102000,27.365902475119800,62.52377111489970
2024-04-05,LubricantX,North,770,0.1947218875515900,0,450,6,606,10.74,2.2329021264980800,29.258860817964900,63.74750477348080
2024-04-06,LubricantX,East,610,0.21653664472401000,0,455,13,695,10.69,1.5417643568950200,30.573573009063600,65.58468498409430
2024-04-07,LubricantX,South,1368,0.09016575003498420,0,450,14,980,10.53,1.8385315916873200,26.010107849189600,59.8222276150372
2024-04-08,LubricantX,East,1386,0.14040875531596000,0,456,6,380,9.29,2.1300306333523000,33.00061843240110,40.714941233452600
2024-04-09,LubricantX,North,575,0.18836937598919400,0,444,8,523,9.22,1.0213503154811900,27.206571780306400,53.38890747658610
2024-04-10,AntiAllergyZ,South,1681,0.177478499587027,0,469,47,955,12.71,1.093791348536090,25.675260797288200,47.35492962883970
2024-04-11,LubricantX,East,828,0.19327089657481700,0,467,7,369,14.19,0.5012550332569120,23.487428061700300,67.20571371646710
2024-04-12,LubricantX,South,621,0.09485167663024640,1,468,49,253,13.64,2.426188261795610,21.843454899058200,42.268186054801900
2024-04-13,AntiAllergyZ,South,540,0.06968694180899800,1,460,22,713,9.42,2.33508978919269,27.099418630308500,62.55213564446580
2024-04-14,AntiAllergyZ,North,1690,0.23336131561495500,0,458,28,826,12.05,2.029136527518860,25.50378818489990,48.425268890972000
2024-04-15,AntiAllergyZ,East,1421,0.16203437911347200,0,490,17,761,9.19,0.6581520419532960,26.30412800317200,77.95383353868250
2024-04-16,LubricantX,South,1141,0.0807651849014822,0,463,30,182,8.79,1.3950057793990200,27.403729137781500,53.42163768746140
2024-04-17,RednessReliefQ,South,1546,0.20868731637747200,0,486,29,721,12.77,0.7037835079431060,26.28300739071520,53.008847654985400
2024-04-18,RednessReliefQ,East,778,0.23298598732585700,0,441,38,998,11.98,0.5318405345255970,35.066477034639300,76.93538671962900
2024-04-19,AntiAllergyZ,South,1262,0.08391270371422180,1,473,34,525,9.03,1.7323659304251900,22.36017557910930,56.693916812165700
2024-04-20,RednessReliefQ,South,968,0.2134824910538220,0,446,17,374,8.73,2.421658834160380,27.16146672059850,78.51449336742970
2024-04-21,AntiAllergyZ,South,1923,0.23664501226382600,0,450,41,812,14.93,2.3057360468643000,23.861533920756300,40.96681408534010
2024-04-22,LubricantX,East,508,0.23767232005920300,0,453,38,383,8.7,1.8935096298708100,12.692639432123800,52.253783008085900
2024-04-23,RednessReliefQ,East,512,0.23283129233070000,0,451,16,272,11.39,0.6932811683297430,24.032635885657800,66.64771841065730
2024-04-24,LubricantX,East,1423,0.15928420247202100,0,451,13,426,11.78,1.0483280753446000,20.317514720407300,75.63427858110560
2024-04-25,RednessReliefQ,East,1422,0.12124226345077400,0,485,30,817,9.26,1.140113453770580,24.66588770579790,50.256223720331400
2024-04-26,LubricantX,North,1575,0.05145456153880190,0,461,23,162,9.6,2.0263001154911200,24.867987393341500,77.21910367854670
2024-04-27,RednessReliefQ,South,1732,0.06218244537430540,0,465,34,172,10.79,2.104498358470230,26.926789439696700,63.76485865996750
2024-04-28,LubricantX,East,1925,0.13576780305947800,0,451,43,862,13.45,1.2702122459798400,22.349103123419200,72.04032972791660
2024-04-29,LubricantX,South,1714,0.12986522927830200,0,477,44,735,11.8,1.3357679932352200,22.974535421315300,55.88829217227590
2024-04-30,RednessReliefQ,South,1574,0.08694278191397660,0,467,33,474,12.65,0.5890180785523430,28.503468264049700,48.48721530267490
2024-05-01,LubricantX,North,1916,0.1290960056063310,0,453,2,732,14.9,1.078273436837520,20.954707352594400,76.44941661790770
2024-05-02,LubricantX,East,1152,0.08493001309107360,0,427,36,607,13.49,1.4025703543552800,15.807735046453500,77.32543473624880
2024-05-03,LubricantX,East,1120,0.21975825055516800,0,463,42,886,11.32,0.7339660927705150,25.785156784632400,59.90300576616540
2024-05-04,RednessReliefQ,South,1823,0.10963897557512000,0,470,39,497,11.4,1.4065349215100400,30.354243737841200,40.25980063997030
2024-05-05,RednessReliefQ,East,695,0.16971287003166200,0,439,25,219,12.52,2.2063516245156000,28.44590237823440,44.391318146816200
2024-05-06,LubricantX,South,916,0.15056861239981700,0,452,22,536,12.82,1.6626420394501100,25.877420977651500,62.92111840926890
2024-05-07,LubricantX,South,1163,0.060376415518798400,0,468,43,928,11.75,0.6578597100768250,31.25322671674390,40.951068092075400
2024-05-08,RednessReliefQ,North,1943,0.23844674389823300,0,426,38,775,12.69,0.8833426376605490,30.41008619582460,55.87647695946780
2024-05-09,RednessReliefQ,North,1879,0.15544519565009700,1,444,14,564,8.65,1.4490887003171100,23.345427361354700,52.1347978228805
2024-05-10,LubricantX,North,647,0.11501152867836300,0,464,48,385,11.29,1.2229742996436200,26.23760864168540,68.57393101608820
2024-05-11,LubricantX,South,1500,0.08162531392661370,0,478,3,364,10.31,1.2174540390922000,26.4523011131822,42.22314691791740
2024-05-12,LubricantX,East,1888,0.11770532694536700,0,500,28,419,9.34,1.5585348962871800,24.56624685628720,59.5492507590915
2024-05-13,AntiAllergyZ,North,863,0.0541023206046779,0,495,21,772,9.15,1.6687918431789100,30.67123785436940,63.16457079502420
2024-05-14,RednessReliefQ,East,901,0.12271163106966000,0,458,24,475,12.42,2.093723140552380,24.239297833016100,64.69164304210470
2024-05-15,AntiAllergyZ,North,1105,0.156297185460901,0,445,12,919,11.9,1.1819331269249700,22.49860554497500,56.20630688067760
2024-05-16,RednessReliefQ,North,728,0.22437324917018900,0,473,17,188,10.15,2.1109325660811700,12.042293713124200,52.17471133718200
2024-05-17,RednessReliefQ,South,1036,0.18747488353956000,0,443,32,753,11.56,1.177222458225270,21.00848058813140,67.29972134948600
2024-05-18,RednessReliefQ,North,767,0.07231646262664830,1,438,15,302,11.7,0.6108659778824680,18.422910455982800,73.90276192409980
2024-05-19,RednessReliefQ,North,1928,0.07954926488759220,0,447,44,920,9.77,1.6083753020095800,24.798019243667800,67.74470551131520
2024-05-20,RednessReliefQ,South,1534,0.13562467356367500,0,444,41,838,12.74,1.675804649789630,18.731553747686200,77.28409461828890
2024-05-21,RednessReliefQ,East,1843,0.08914155032775760,0,460,43,433,13.58,2.36908049124372,28.043423708344500,68.69054101431710
2024-05-22,RednessReliefQ,North,625,0.05556995551655120,0,440,1,321,13.64,1.9521226521249500,30.542188041070200,70.58474936054470
2024-05-23,AntiAllergyZ,South,805,0.21100297602361400,0,453,34,140,12.42,2.3355453049888800,24.8442162070594,46.71612786408360
2024-05-24,LubricantX,North,1612,0.053904514139598800,0,483,41,807,11.83,2.3166944204860200,20.07991141868130,56.78158578106850
2024-05-25,LubricantX,South,1878,0.21613792103960300,0,453,33,167,8.9,1.7091482205164800,26.43200188090770,59.40221323823860
2024-05-26,AntiAllergyZ,East,1127,0.0788207926065932,0,480,29,875,10.37,1.555524130672900,34.46737529044010,50.251726491784300
2024-05-27,AntiAllergyZ,East,1875,0.24493568216142300,0,473,12,613,9.11,1.6148819343272000,32.91240314662280,61.141594414251500
2024-05-28,AntiAllergyZ,South,1188,0.17077478236523800,0,461,12,972,14.76,2.456661615354500,17.969606533812900,51.6316777688739
2024-05-29,AntiAllergyZ,South,1537,0.1969965943259790,0,441,17,736,9.38,2.0463353834939200,17.78409388265880,67.50008371217660
2024-05-30,RednessReliefQ,South,1780,0.07209672559361300,0,468,31,721,9.49,0.7125318095847920,16.50231780100030,58.81153906812700
2024-05-31,LubricantX,East,1732,0.222420814690296,1,442,31,697,14.28,2.0568568135628,19.315102731248400,58.35227817076140
2024-06-01,RednessReliefQ,North,780,0.21783846857430800,0,447,34,731,14.64,0.8410760977964520,26.25796234384320,79.34570124131250
2024-06-02,LubricantX,East,942,0.18059854630834400,0,453,38,226,13.48,1.3947010980112500,22.216528624150400,55.69779394170280
2024-06-03,LubricantX,South,1336,0.1504549729190780,0,445,45,354,8.54,0.9209193443530690,20.806649820577000,54.491817303582700
2024-06-04,AntiAllergyZ,South,888,0.1942978346263350,0,430,28,794,8.51,1.8791661310664600,30.19554883758230,52.74417485130620
2024-06-05,RednessReliefQ,East,1116,0.051185643067375600,0,414,48,115,10.96,2.2546194723860700,27.650465595438100,75.78996883903190
2024-06-06,AntiAllergyZ,South,646,0.1684881510796920,1,463,28,576,9.43,1.080723770733360,16.476486864230900,59.86895304392710
2024-06-07,RednessReliefQ,East,1802,0.21948122698584700,0,455,43,161,8.62,0.6640214824163750,29.90862337104820,64.00057909922540
2024-06-08,LubricantX,South,1020,0.12137997743495100,0,408,15,980,11.52,1.0969861961499300,27.530173612310200,47.232739160095800
2024-06-09,AntiAllergyZ,North,1129,0.07165787129658340,0,427,43,531,14.63,1.8447237158643900,27.641316290151900,61.63769440019710
2024-06-10,AntiAllergyZ,North,933,0.13417544994864100,0,445,46,769,10.6,1.1575202551089000,22.147629880347200,50.98592771473950
2024-06-11,LubricantX,South,643,0.19542088981170100,0,450,9,367,12.8,1.0562243351076100,24.06347910102560,69.2254768505151
2024-06-12,LubricantX,East,788,0.07146024207413450,0,410,29,134,12.74,0.8688703811685300,15.136392359014400,73.30113395169530
2024-06-13,LubricantX,North,1909,0.091209712042578,0,438,24,878,10.13,1.495032853748870,29.334933362673100,68.5924276852511
2024-06-14,AntiAllergyZ,East,513,0.07951036936574000,1,450,38,675,12.73,1.0518976563143800,20.005364943493400,69.2097666508103
2024-06-15,RednessReliefQ,South,756,0.20938955111504500,0,431,19,593,9.88,1.9620206982789700,20.64685484453030,60.498988164780700
2024-06-16,AntiAllergyZ,East,1869,0.06257852449049740,0,443,4,661,9.29,0.6532448039844050,20.579293528201400,68.48472225336540
2024-06-17,RednessReliefQ,North,1868,0.18731730042288700,0,427,0,568,13.06,1.8280660662226400,34.0020055845191,56.907477420326400
2024-06-18,AntiAllergyZ,East,1923,0.12329138415063800,0,455,29,866,9.24,0.9751200291355400,21.656479676188600,66.05956614118450
2024-06-19,AntiAllergyZ,East,1730,0.2011582485770610,0,420,48,760,14.98,1.4785585221032100,29.711301367718600,50.36156840482060
2024-06-20,LubricantX,South,1357,0.24287668375680800,0,412,2,424,9.69,1.0721798440625200,24.88003947558610,42.790280492480400
2024-06-21,RednessReliefQ,South,1442,0.07290905991729650,0,435,44,403,12.36,1.9455373520215900,20.854451432822600,56.53893056487870
2024-06-22,AntiAllergyZ,South,1695,0.1128770082134920,1,405,13,375,11.17,2.3906140805032700,19.947999733601500,58.4711262312196
2024-06-23,AntiAllergyZ,North,963,0.21202508554377100,1,391,29,968,9.32,2.3341535589396300,21.855719562580000,50.2562863275476
2024-06-24,LubricantX,North,769,0.1032316772102350,1,454,49,783,8.68,1.6668524302881800,24.62769296612060,69.1083807362895
2024-06-25,LubricantX,South,1744,0.09302411940920820,0,412,3,300,12.55,1.4252206065139600,28.00868553194090,42.94201915905120
2024-06-26,RednessReliefQ,South,1675,0.21507559557379400,0,404,17,544,13.74,2.1366010188787600,22.64504160254790,48.90993297516750
2024-06-27,AntiAllergyZ,North,1122,0.24741647280119400,1,414,36,423,13.97,1.8666527252554600,22.4579412910984,69.94258873814510
2024-06-28,RednessReliefQ,North,1706,0.16137611802959300,1,413,24,134,11.64,0.8671282284338660,20.59422427548960,57.484970949600500
2024-06-29,AntiAllergyZ,North,1922,0.10560974966666800,0,426,47,581,13.55,2.1418384272260000,19.029789292698900,68.2113449615725
2024-06-30,RednessReliefQ,North,571,0.1297131923200110,0,407,0,827,12.87,1.3577687787894200,18.611544901238700,62.69943511134390
2024-07-01,LubricantX,South,1941,0.08402606547672180,0,438,45,579,13.21,0.8779713199423500,29.940144589698000,78.0285099998945
2024-07-02,AntiAllergyZ,North,1806,0.20237745577815100,0,440,14,164,11.7,1.063594700792990,22.35580457689560,63.911833308913300
2024-07-03,RednessReliefQ,South,573,0.2046948035645540,0,401,8,107,12.62,1.0350540604966800,22.79862050222120,40.59475897382080
2024-07-04,LubricantX,East,854,0.2250241984764990,1,413,14,400,13.74,1.5384139492069200,21.66693708509570,54.11509402017340
2024-07-05,LubricantX,East,996,0.05532051271931280,1,415,48,442,11.09,0.968740181355751,23.41571855036190,45.72242728818830
2024-07-06,RednessReliefQ,North,1851,0.16239626832527600,0,421,23,530,13.74,0.7471329748031520,26.855370871617200,76.98534710390810
2024-07-07,AntiAllergyZ,East,1487,0.09285108686863690,0,446,3,523,12.35,0.7473817012275220,22.56559589415190,44.16049817140320
2024-07-08,AntiAllergyZ,East,1079,0.11817660309847100,0,446,11,431,9.58,1.6665523942781900,25.903699437152900,55.5082665252435
2024-07-09,LubricantX,East,1409,0.2069911230573020,0,473,36,537,8.66,1.9695185776987600,32.0910424474882,49.04396774506770
2024-07-10,AntiAllergyZ,North,1970,0.08840673047229920,0,377,36,687,10.86,1.1430660176766800,20.90167991906400,73.86887961586930
2024-07-11,AntiAllergyZ,North,872,0.17766835011621800,0,403,42,273,12.05,0.5693014196280340,22.802658650049000,52.34265990355670
2024-07-12,AntiAllergyZ,East,861,0.18091323824472000,0,457,5,658,13.96,0.7544497738740220,28.20530134705900,79.67573932570580
2024-07-13,LubricantX,South,592,0.24081878298046000,1,384,38,626,9.33,2.329389120674110,32.48648083590960,41.544664224490000
2024-07-14,RednessReliefQ,East,1844,0.2050321857057870,0,455,45,972,13.7,1.487087319178910,18.788448610619000,45.131070898502600
2024-07-15,AntiAllergyZ,North,823,0.21072702943073900,0,422,23,758,14.11,1.4071456192303500,16.49597987576080,48.985551057164400
2024-07-16,LubricantX,North,883,0.1563201498035790,1,422,10,125,9.48,0.5760983566201820,24.99696824563850,72.44424160800640
2024-07-17,LubricantX,North,1074,0.08735616143247410,0,392,12,919,14.04,1.9572740446338000,24.48061551514100,75.14068836256060
2024-07-18,RednessReliefQ,East,1235,0.13511267314367000,0,408,33,704,14.94,1.5561361618641600,28.500846480830500,42.8580552243769
2024-07-19,AntiAllergyZ,South,1236,0.15989791470236400,0,451,24,505,13.22,0.9041618721730420,27.73780173310510,41.29840567049110
2024-07-20,AntiAllergyZ,North,845,0.18568385034274200,0,415,6,331,13.6,0.7201475203621140,24.830183870628600,69.78227428418320
2024-07-21,RednessReliefQ,North,1626,0.17154182236638500,0,406,3,632,14.96,1.266775727264000,30.246074266834000,45.33408027014450
2024-07-22,RednessReliefQ,East,1738,0.1287955657834490,0,422,7,918,12.44,2.1743239283900500,21.5949117257367,45.319943482985600
2024-07-23,LubricantX,South,1715,0.10306262139916800,1,410,19,649,10.5,2.230589118402050,26.057903960383800,40.89466137977720
2024-07-24,LubricantX,East,1218,0.08364616864073660,0,420,28,887,13.94,1.7056927607912700,18.9214638559284,41.99231510333690
2024-07-25,RednessReliefQ,North,1280,0.1887690772544530,0,396,44,604,12.49,1.9550728544602900,24.78935861912340,50.547018343819600
2024-07-26,AntiAllergyZ,South,1519,0.179079734862497,0,410,45,768,12.28,0.7303115748057410,17.694341807299800,42.60021957643230
2024-07-27,LubricantX,South,1717,0.18747449315156100,0,399,9,278,10.15,1.6762521309357100,19.420782265118500,54.75516366637100
2024-07-28,LubricantX,North,1903,0.12450549056055900,0,375,42,231,13.42,1.8339314069743600,33.5472591874496,73.31100124909400
2024-07-29,AntiAllergyZ,South,1926,0.10248156451414900,0,420,33,922,9.03,0.9014256858275840,15.877312160722100,53.052810292863700
2024-07-30,LubricantX,South,1163,0.20194426573618500,0,385,25,554,14.51,2.2603094658205200,23.9167415229262,69.11336650317490
2024-07-31,AntiAllergyZ,East,1099,0.2047294790110670,0,406,40,447,10.62,0.8899934750420400,29.13607561362330,43.7563985932412
